
#B3LYP-D3/6-31+G*
#AlkEthOH_c260
#RMSD = 0.91540(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
85 	 -426.856041879 	 -426.857472873 	 -0.001430994	-0.897962329 
93 	 -426.853278562 	 -426.862776680 	 -0.009498118	-5.960159277 
94 	 -426.861138886 	 -426.862775486 	 -0.001636600	-1.026982048 
97 	 -426.855504027 	 -426.856785753 	 -0.001281726	-0.804295241 
99 	 -426.862566151 	 -426.864011388 	 -0.001445237	-0.906899947 
101 	 -426.852634161 	 -426.854048110 	 -0.001413949	-0.887266430 
102 	 -426.862289143 	 -426.863655211 	 -0.001366068	-0.857220648 
104 	 -426.855252614 	 -426.863657703 	 -0.008405089	-5.274273196 
105 	 -426.857074815 	 -426.858389593 	 -0.001314778	-0.825035685 
106 	 -426.853372206 	 -426.854738144 	 -0.001365938	-0.857139071 
107 	 -426.853737005 	 -426.855197215 	 -0.001460210	-0.916295647 
111 	 -426.854713525 	 -426.856027983 	 -0.001314458	-0.824834882 
112 	 -426.861854992 	 -426.863596192 	 -0.001741200	-1.092619541 
115 	 -426.860114047 	 -426.861471742 	 -0.001357695	-0.851966511 
#*** Max energy differences are conformers (hi-->low): 93, 104, 31 ***


#B3LYP-D3/6-31+G*
#Div_2
#RMSD = 2.99423(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -495.791691583 	 -495.792725669 	 -0.001034086	-0.648898789 
2 	 -495.756303433 	 -495.756991503 	 -0.000688070	-0.431770462 
3 	 -495.765030287 	 -495.792725879 	 -0.027695592	-17.379247088 
5 	 -495.764699849 	 -495.765696843 	 -0.000996994	-0.625623206 
8 	 -495.764690834 	 -495.765696769 	 -0.001005935	-0.631233769 
11 	 -495.765327641 	 -495.766194264 	 -0.000866623	-0.543814165 
12 	 -495.791666935 	 -495.792725448 	 -0.001058513	-0.664226963 
16 	 -495.795259011 	 -495.796422684 	 -0.001163673	-0.730215862 
27 	 -495.765331491 	 -495.766194512 	 -0.000863021	-0.541553876 
29 	 -495.791686203 	 -495.792725903 	 -0.001039700	-0.652421627 
40 	 -495.768195146 	 -495.769009732 	 -0.000814586	-0.511160454 
41 	 -495.762728744 	 -495.765979578 	 -0.003250834	-2.039929218 
44 	 -495.766480182 	 -495.769009775 	 -0.002529593	-1.587343639 
47 	 -495.768137205 	 -495.768969760 	 -0.000832555	-0.522436172 
51 	 -495.765221059 	 -495.765980244 	 -0.000759185	-0.476395800 
53 	 -495.763494651 	 -495.764417108 	 -0.000922457	-0.578850531 
54 	 -495.765616073 	 -495.766630362 	 -0.001014289	-0.636475983 
55 	 -495.765228378 	 -495.765980087 	 -0.000751709	-0.471704539 
59 	 -495.764521167 	 -495.765618389 	 -0.001097222	-0.688517229 
61 	 -495.763752752 	 -495.764697916 	 -0.000945164	-0.593099389 
63 	 -495.762857773 	 -495.765959192 	 -0.003101419	-1.946169886 
65 	 -495.763490673 	 -495.764417093 	 -0.000926420	-0.581337351 
66 	 -495.765929185 	 -495.766777000 	 -0.000847815	-0.532011967 
69 	 -495.763755459 	 -495.764695619 	 -0.000940160	-0.589959332 
83 	 -495.791683084 	 -495.792725717 	 -0.001042633	-0.654262113 
87 	   nan 	   nan 	   nan	  nan 
90 	 -495.795261520 	 -495.796422656 	 -0.001161136	-0.728623871 
123 	 -495.768206382 	 -495.769009843 	 -0.000803461	-0.504179410 
125 	 -495.766101795 	 -495.768969273 	 -0.002867478	-1.799369686 
126 	 -495.768140411 	 -495.768969808 	 -0.000829397	-0.520454497 
127 	   nan 	   nan 	   nan	  nan 
130 	 -495.766461250 	 -495.769009133 	 -0.002547883	-1.598820787 
131 	   nan 	   nan 	   nan	  nan 
135 	 -495.764499430 	 -495.765618283 	 -0.001118853	-0.702090887 
141 	 -495.765608609 	 -495.766631859 	 -0.001023250	-0.642099096 
148 	 -495.765923715 	 -495.766776865 	 -0.000853150	-0.535359730 
#*** Max energy differences are conformers (hi-->low): 3, 41, 63 ***


#B3LYP-D3/6-31+G*
#Div_6
#RMSD = 0.04664(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -683.768343555 	 -683.769574589 	 -0.001231034	-0.772485530 
2 	 -683.768345577 	 -683.769574587 	 -0.001229010	-0.771215451 
3 	 -683.770278722 	 -683.771429290 	 -0.001150568	-0.721992350 
4 	 -683.770298745 	 -683.771429300 	 -0.001130555	-0.709434003 
#*** Max energy differences are conformers (hi-->low): 1, 2, 3 ***


#B3LYP-D3/6-31+G*
#Div_9
#RMSD = 0.10173(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
2 	 -492.452615947 	 -492.453326898 	 -0.000710951	-0.446128507 
3 	 -492.452623447 	 -492.453326618 	 -0.000703171	-0.441246483 
7 	 -492.466955073 	 -492.467863638 	 -0.000908565	-0.570133169 
18 	 -492.466954649 	 -492.467864952 	 -0.000910303	-0.571223780 
#*** Max energy differences are conformers (hi-->low): 18, 7, 2 ***


#B3LYP-D3/6-31+G*
#Div_10
#RMSD = 0.09767(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -593.916608987 	 -593.917836677 	 -0.001227690	-0.770387138 
2 	 -593.916604845 	 -593.917836734 	 -0.001231889	-0.773022050 
8 	 -593.913413231 	 -593.914830735 	 -0.001417504	-0.889497226 
14 	 -593.913411664 	 -593.914830729 	 -0.001419065	-0.890476769 
#*** Max energy differences are conformers (hi-->low): 14, 8, 2 ***


#B3LYP-D3/6-31+G*
#Div_4
#RMSD = 0.79842(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -1060.880884770 	 -1060.883529120 	 -0.002644350	-1.659354746 
2 	 -1060.874344150 	 -1060.876619340 	 -0.002275190	-1.427703339 
3 	 -1060.875686060 	 -1060.878068090 	 -0.002382030	-1.494746454 
4 	 -1060.867463150 	 -1060.872479160 	 -0.005016010	-3.147593927 
5 	 -1060.867542410 	 -1060.872485310 	 -0.004942900	-3.101716708 
6 	 -1060.878831720 	 -1060.881070380 	 -0.002238660	-1.404780417 
7 	 -1060.874342230 	 -1060.876619370 	 -0.002277140	-1.428926983 
8 	 -1060.875707190 	 -1060.878067890 	 -0.002360700	-1.481361677 
10 	 -1060.880983680 	 -1060.883523010 	 -0.002539330	-1.593453699 
13 	 -1060.878842630 	 -1060.881070220 	 -0.002227590	-1.397833887 
16 	 -1060.872172670 	 -1060.878075380 	 -0.005902710	-3.704006601 
18 	 -1060.872906770 	 -1060.875467570 	 -0.002560800	-1.606926328 
22 	 -1060.877876470 	 -1060.883511950 	 -0.005635480	-3.536317237 
23 	 -1060.870165850 	 -1060.872467530 	 -0.002301680	-1.444326066 
29 	 -1060.877792310 	 -1060.883527120 	 -0.005734810	-3.598647756 
31 	 -1060.878098400 	 -1060.881192300 	 -0.003093900	-1.941451642 
35 	   nan 	   nan 	   nan	  nan 
37 	 -1060.877776160 	 -1060.881128350 	 -0.003352190	-2.103531071 
38 	 -1060.879113190 	 -1060.882718250 	 -0.003605060	-2.262209398 
39 	 -1060.870155100 	 -1060.872467150 	 -0.002312050	-1.450833339 
41 	 -1060.881474890 	 -1060.883393550 	 -0.001918660	-1.203977377 
42 	 -1060.877762590 	 -1060.880091730 	 -0.002329140	-1.461557477 
43 	 -1060.879096630 	 -1060.882715200 	 -0.003618570	-2.270687051 
51 	 -1060.878079070 	 -1060.881165570 	 -0.003086500	-1.936808072 
60 	 -1060.872929440 	 -1060.875467640 	 -0.002538200	-1.592744613 
71 	 -1060.874814310 	 -1060.876977530 	 -0.002163220	-1.357441101 
76 	 -1060.873707500 	 -1060.876086220 	 -0.002378720	-1.492669398 
78 	 -1060.881475310 	 -1060.883394500 	 -0.001919190	-1.204309957 
83 	 -1060.879042650 	 -1060.881085860 	 -0.002043210	-1.282133686 
85 	   nan 	   nan 	   nan	  nan 
92 	   nan 	   nan 	   nan	  nan 
93 	 -1060.879514570 	 -1060.881382940 	 -0.001868370	-1.172419925 
94 	 -1060.879587270 	 -1060.881382150 	 -0.001794880	-1.126304251 
#*** Max energy differences are conformers (hi-->low): 16, 29, 22 ***


#B3LYP-D3/6-31+G*
#Div_5
#RMSD = 0.16887(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -1205.384064490 	 -1205.387992900 	 -0.003928410	-2.465114595 
4 	 -1205.383175910 	 -1205.387266870 	 -0.004090960	-2.567116264 
11 	 -1205.377014070 	 -1205.381006470 	 -0.003992400	-2.505268928 
15 	 -1205.382568350 	 -1205.386064620 	 -0.003496270	-2.193942640 
#*** Max energy differences are conformers (hi-->low): 4, 11, 1 ***


#B3LYP-D3/6-31+G*
#Div_3b
#RMSD = 0.04648(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -445.450375512 	 -445.452000972 	 -0.001625460	-1.019991592 
2 	 -445.450362320 	 -445.452001032 	 -0.001638712	-1.028307348 
3 	 -445.446964873 	 -445.448645886 	 -0.001681013	-1.054851627 
4 	 -445.446743242 	 -445.448436090 	 -0.001692848	-1.062278202 
5 	 -445.450537505 	 -445.452174150 	 -0.001636645	-1.027010286 
6 	 -445.446765830 	 -445.448433890 	 -0.001668060	-1.046723497 
7 	 -445.446960472 	 -445.448644034 	 -0.001683562	-1.056451149 
8 	 -445.446860032 	 -445.448520001 	 -0.001659969	-1.041646317 
9 	 -445.450531440 	 -445.452171809 	 -0.001640369	-1.029347131 
10 	 -445.446909779 	 -445.448700873 	 -0.001791094	-1.123928500 
11 	 -445.449604271 	 -445.451211151 	 -0.001606880	-1.008332465 
12 	 -445.446966636 	 -445.448703512 	 -0.001736876	-1.089906190 
13 	 -445.446349003 	 -445.447981695 	 -0.001632692	-1.024529741 
14 	 -445.456550898 	 -445.458303593 	 -0.001752695	-1.099832763 
15 	 -445.446857112 	 -445.448520133 	 -0.001663021	-1.043561476 
16 	 -445.446307014 	 -445.447928555 	 -0.001621541	-1.017532382 
17 	 -445.457819911 	 -445.459497156 	 -0.001677245	-1.052487171 
18 	 -445.456550888 	 -445.458328987 	 -0.001778099	-1.115774014 
19 	 -445.449603077 	 -445.451208789 	 -0.001605712	-1.007599534 
#*** Max energy differences are conformers (hi-->low): 10, 18, 14 ***


#B3LYP-D3/6-31+G*
#Div_7b
#RMSD = 0.08948(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -660.488893870 	 -660.489942809 	 -0.001048939	-0.658219187 
2 	 -660.492457484 	 -660.493330165 	 -0.000872681	-0.547615618 
3 	 -660.490820941 	 -660.491771893 	 -0.000950952	-0.596731414 
#*** Max energy differences are conformers (hi-->low): 1, 3, 2 ***


#B3LYP-D3/6-31+G*
#Div_8b
#RMSD = 0.06650(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -531.346150134 	 -531.347389595 	 -0.001239461	-0.777773552 
2 	 -531.348407566 	 -531.349650079 	 -0.001242513	-0.779688711 
3 	 -531.350351066 	 -531.351579228 	 -0.001228162	-0.770683323 
4 	 -531.348152618 	 -531.349454209 	 -0.001301591	-0.816760718 
6 	 -531.348864814 	 -531.350059235 	 -0.001194421	-0.749510525 
8 	 -531.345683467 	 -531.347043209 	 -0.001359742	-0.853251023 
9 	 -531.352306946 	 -531.353637856 	 -0.001330910	-0.835158669 
13 	 -531.345816872 	 -531.347114748 	 -0.001297876	-0.814429520 
16 	 -531.335858954 	 -531.337159430 	 -0.001300476	-0.816061045 
19 	 -531.341822170 	 -531.343124296 	 -0.001302126	-0.817096435 
20 	 -531.347920205 	 -531.349224159 	 -0.001303954	-0.818243523 
22 	 -531.350120248 	 -531.351367602 	 -0.001247354	-0.782726485 
28 	 -531.339567241 	 -531.341015188 	 -0.001447947	-0.908600498 
29 	 -531.329800399 	 -531.331075829 	 -0.001275430	-0.800344442 
35 	 -531.337062223 	 -531.338494383 	 -0.001432160	-0.898694006 
38 	 -531.333625017 	 -531.335055567 	 -0.001430550	-0.897683715 
39 	 -531.340071433 	 -531.341427494 	 -0.001356061	-0.850941160 
43 	 -531.336235203 	 -531.337596264 	 -0.001361061	-0.854078708 
#*** Max energy differences are conformers (hi-->low): 28, 35, 38 ***


#B3LYP-D3/def2-SV(P)
#AlkEthOH_c260
#RMSD = 0.15010(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -426.487013611 	 -426.487492346 	 -0.000478735	-0.300410760 
2 	 -426.486341032 	 -426.486770262 	 -0.000429230	-0.269345903 
3 	 -426.486618091 	 -426.487092519 	 -0.000474428	-0.297708077 
4 	 -426.486625789 	 -426.487136758 	 -0.000510969	-0.320637902 
5 	 -426.486368557 	 -426.486803384 	 -0.000434827	-0.272858073 
6 	 -426.486225130 	 -426.486668966 	 -0.000443836	-0.278511306 
7 	 -426.491594298 	 -426.492103553 	 -0.000509255	-0.319562350 
9 	 -426.482853885 	 -426.483444541 	 -0.000590656	-0.370642251 
11 	 -426.482062882 	 -426.482630059 	 -0.000567177	-0.355908956 
12 	 -426.484576858 	 -426.485030109 	 -0.000453251	-0.284419308 
15 	 -426.491198009 	 -426.491677415 	 -0.000479406	-0.300831819 
16 	 -426.492043727 	 -426.492426658 	 -0.000382931	-0.240292840 
19 	 -426.482465809 	 -426.482979067 	 -0.000513258	-0.322074271 
25 	 -426.483407517 	 -426.483865523 	 -0.000458006	-0.287403116 
28 	 -426.481227124 	 -426.481700073 	 -0.000472949	-0.296779991 
29 	 -426.485407510 	 -426.485821279 	 -0.000413769	-0.259643978 
31 	 -426.482989820 	 -426.485281451 	 -0.002291631	-1.438020223 
32 	 -426.482791458 	 -426.483304587 	 -0.000513129	-0.321993322 
33 	 -426.484558845 	 -426.484979617 	 -0.000420772	-0.264038427 
34 	 -426.484432702 	 -426.484894418 	 -0.000461716	-0.289731176 
35 	 -426.483395354 	 -426.483869559 	 -0.000474205	-0.297568142 
36 	 -426.485418759 	 -426.485906443 	 -0.000487684	-0.306026343 
37 	 -426.481403649 	 -426.481917507 	 -0.000513858	-0.322450777 
39 	 -426.485060476 	 -426.485496197 	 -0.000435721	-0.273419067 
41 	 -426.484443741 	 -426.484850668 	 -0.000406927	-0.255350558 
42 	 -426.490024533 	 -426.490392152 	 -0.000367619	-0.230684415 
43 	 -426.484291226 	 -426.484742692 	 -0.000451466	-0.283299204 
45 	 -426.488294775 	 -426.488703520 	 -0.000408745	-0.256491371 
46 	 -426.481193888 	 -426.481638150 	 -0.000444262	-0.278778625 
47 	 -426.489781000 	 -426.490238236 	 -0.000457236	-0.286919934 
49 	 -426.489401975 	 -426.489940947 	 -0.000538972	-0.338210050 
50 	 -426.489601581 	 -426.490008063 	 -0.000406482	-0.255071317 
51 	 -426.482524031 	 -426.483005832 	 -0.000481801	-0.302334705 
53 	 -426.489523510 	 -426.489952468 	 -0.000428958	-0.269175220 
55 	 -426.486372211 	 -426.486811299 	 -0.000439088	-0.275531891 
56 	 -426.485794178 	 -426.486670030 	 -0.000875852	-0.549605451 
57 	 -426.484890214 	 -426.485294395 	 -0.000404181	-0.253627417 
58 	 -426.483393772 	 -426.483983095 	 -0.000589323	-0.369805781 
60 	 -426.488180628 	 -426.488598408 	 -0.000417780	-0.262160919 
61 	   nan 	   nan 	   nan	  nan 
63 	 -426.485263025 	 -426.485667847 	 -0.000404822	-0.254029651 
64 	 -426.488745466 	 -426.489135851 	 -0.000390385	-0.244970296 
66 	 -426.484068266 	 -426.484556952 	 -0.000488686	-0.306655108 
67 	 -426.484864862 	 -426.485310351 	 -0.000445489	-0.279548580 
68 	 -426.485052934 	 -426.485495737 	 -0.000442803	-0.277863089 
70 	 -426.477842005 	 -426.478269746 	 -0.000427741	-0.268411541 
72 	 -426.483242695 	 -426.483640763 	 -0.000398068	-0.249791452 
74 	 -426.485808540 	 -426.486221299 	 -0.000412759	-0.259010194 
78 	 -426.483874327 	 -426.484384134 	 -0.000509807	-0.319908736 
80 	 -426.482690485 	 -426.483206727 	 -0.000516242	-0.323946759 
82 	 -426.492069816 	 -426.492469699 	 -0.000399883	-0.250930381 
83 	 -426.488452327 	 -426.488840160 	 -0.000387833	-0.243368892 
85 	 -426.483297264 	 -426.483796009 	 -0.000498745	-0.312967226 
93 	 -426.479183168 	 -426.479617948 	 -0.000434780	-0.272828580 
94 	 -426.487671411 	 -426.488063999 	 -0.000392588	-0.246352700 
97 	 -426.483288695 	 -426.483662144 	 -0.000373449	-0.234342795 
99 	 -426.489776364 	 -426.490238479 	 -0.000462115	-0.289981553 
101 	 -426.479607646 	 -426.480142318 	 -0.000534672	-0.335511759 
102 	 -426.488638958 	 -426.489063387 	 -0.000424429	-0.266333230 
104 	 -426.481655054 	 -426.482085898 	 -0.000430844	-0.270358703 
105 	 -426.484406704 	 -426.484812320 	 -0.000405616	-0.254527893 
106 	 -426.479313013 	 -426.479753694 	 -0.000440681	-0.276531514 
107 	 -426.480675614 	 -426.481234396 	 -0.000558782	-0.350641013 
111 	 -426.481403851 	 -426.481805186 	 -0.000401335	-0.251841525 
112 	 -426.488068098 	 -426.488623857 	 -0.000555759	-0.348744052 
115 	 -426.486782672 	 -426.487183231 	 -0.000400559	-0.251354578 
#*** Max energy differences are conformers (hi-->low): 31, 56, 9 ***


#B3LYP-D3/def2-SV(P)
#Div_2
#RMSD = 0.52867(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -495.371083104 	 -495.371570226 	 -0.000487122	-0.305673683 
2 	 -495.326712076 	 -495.326914205 	 -0.000202129	-0.126837868 
3 	 -495.337471570 	 -495.337842719 	 -0.000371149	-0.232899523 
5 	 -495.336631029 	 -495.336901726 	 -0.000270697	-0.169864939 
8 	 -495.336629176 	 -495.336902526 	 -0.000273350	-0.171529722 
11 	 -495.339019680 	 -495.339308859 	 -0.000289179	-0.181462570 
12 	 -495.371073171 	 -495.371570002 	 -0.000496831	-0.311766172 
16 	 -495.376828882 	 -495.377202954 	 -0.000374072	-0.234733734 
27 	 -495.339022280 	 -495.339308874 	 -0.000286594	-0.179840458 
29 	 -495.371066037 	 -495.371570186 	 -0.000504149	-0.316358287 
40 	 -495.341060101 	 -495.341537504 	 -0.000477403	-0.299574918 
41 	 -495.333284161 	 -495.335749505 	 -0.002465344	-1.547026781 
44 	   nan 	   nan 	   nan	  nan 
47 	 -495.340913915 	 -495.341404465 	 -0.000490550	-0.307824785 
51 	 -495.335541096 	 -495.335732642 	 -0.000191546	-0.120196935 
53 	 -495.335120130 	 -495.335424894 	 -0.000304764	-0.191242305 
54 	 -495.338663010 	 -495.339085369 	 -0.000422359	-0.265034285 
55 	 -495.335541688 	 -495.335732609 	 -0.000190921	-0.119804741 
59 	 -495.337479385 	 -495.338807477 	 -0.001328092	-0.833390347 
61 	 -495.335186203 	 -495.335495497 	 -0.000309294	-0.194084923 
63 	 -495.333526041 	 -495.335750294 	 -0.002224253	-1.395739888 
65 	 -495.335117254 	 -495.335424631 	 -0.000307377	-0.192881988 
66 	 -495.338825146 	 -495.339420488 	 -0.000595342	-0.373582761 
69 	 -495.335185666 	 -495.335495105 	 -0.000309439	-0.194175912 
83 	 -495.371070067 	 -495.371570213 	 -0.000500146	-0.313846366 
87 	 -495.337459486 	 -495.337843306 	 -0.000383820	-0.240850696 
90 	 -495.376830437 	 -495.377202958 	 -0.000372521	-0.233760466 
123 	 -495.341067474 	 -495.341537535 	 -0.000470061	-0.294967743 
125 	 -495.337712242 	 -495.341404639 	 -0.003692397	-2.317014195 
126 	 -495.340913228 	 -495.341404656 	 -0.000491428	-0.308375739 
127 	 -495.338554370 	 -495.338936392 	 -0.000382022	-0.239722434 
130 	 -495.338849209 	 -495.341537586 	 -0.002688377	-1.686982107 
131 	 -495.336346441 	 -495.336730733 	 -0.000384292	-0.241146881 
135 	 -495.337474279 	 -495.338806293 	 -0.001332014	-0.835851439 
141 	 -495.338658357 	 -495.339085409 	 -0.000427052	-0.267979187 
148 	 -495.338825955 	 -495.339424159 	 -0.000598204	-0.375378693 
#*** Max energy differences are conformers (hi-->low): 125, 130, 41 ***


#B3LYP-D3/def2-SV(P)
#Div_6
#RMSD = 0.01100(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -683.402016939 	 -683.402426901 	 -0.000409962	-0.257255050 
2 	 -683.402017793 	 -683.402426897 	 -0.000409104	-0.256716647 
3 	 -683.403849270 	 -683.404280712 	 -0.000431442	-0.270733954 
4 	 -683.403849294 	 -683.404280693 	 -0.000431399	-0.270706971 
#*** Max energy differences are conformers (hi-->low): 3, 4, 1 ***


#B3LYP-D3/def2-SV(P)
#Div_9
#RMSD = 0.15179(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
2 	 -492.037399420 	 -492.037712743 	 -0.000313323	-0.196613159 
3 	 -492.037397711 	 -492.037713085 	 -0.000315374	-0.197900181 
7 	 -492.056281315 	 -492.056889764 	 -0.000608449	-0.381807528 
18 	 -492.056278925 	 -492.056889625 	 -0.000610700	-0.383220052 
#*** Max energy differences are conformers (hi-->low): 18, 7, 3 ***


#B3LYP-D3/def2-SV(P)
#Div_10
#RMSD = 0.05285(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -593.445248303 	 -593.445838159 	 -0.000589856	-0.370140244 
2 	 -593.445245672 	 -593.445838088 	 -0.000592416	-0.371746668 
8 	 -593.441739541 	 -593.442433115 	 -0.000693574	-0.435224274 
14 	 -593.441740699 	 -593.442433117 	 -0.000692418	-0.434498873 
#*** Max energy differences are conformers (hi-->low): 8, 14, 2 ***


#B3LYP-D3/def2-SV(P)
#Div_4
#RMSD = 0.64743(y)		(x=Hartree, y=kcal/mol)
#conf. init. Energy(x)  	 final Energy(x) 	 diff.(x)	diff. (y) 
1 	 -1060.237458840 	 -1060.239376940 	 -0.001918100	-1.203625972 
2 	 -1060.230164060 	 -1060.231449170 	 -0.001285110	-0.806418733 
3 	 -1060.232528090 	 -1060.234055880 	 -0.001527790	-0.958702739 
4 	 -1060.223270750 	 -1060.226584110 	 -0.003313360	-2.079164877 
5 	 -1060.223298370 	 -1060.226582770 	 -0.003284400	-2.060992202 
6 	 -1060.235723810 	 -1060.237185430 	 -0.001461620	-0.917180435 
7 	 -1060.230165590 	 -1060.231449540 	 -0.001283950	-0.805690823 
8 	 -1060.232540520 	 -1060.234056090 	 -0.001515570	-0.951034573 
10 	 -1060.237574530 	 -1060.239373540 	 -0.001799010	-1.128895866 
13 	 -1060.235731970 	 -1060.237185670 	 -0.001453700	-0.912210560 
16 	 -1060.229195690 	 -1060.234056210 	 -0.004860520	-3.050022475 
18 	 -1060.227908590 	 -1060.229575340 	 -0.001666750	-1.045901459 
22 	 -1060.234700890 	 -1060.239375710 	 -0.004674820	-2.933493961 
23 	 -1060.225075520 	 -1060.226583380 	 -0.001507860	-0.946196475 
29 	 -1060.234577150 	 -1060.239363770 	 -0.004786620	-3.003649523 
